"id" "time" "surv"
1 0.568047337278109 0.998076923076923
2 1.45171275033321 0.995461536162307
3 2.94367237441953 0.984828690558604
4 4.36192042233149 0.980331722456626
5 5.6894073810529 0.966577489941909
6 7.1371012830013 0.958337971210998
7 8.40206124302803 0.95226472594837
8 9.82730722538691 0.945495610220323
9 10.9781897460962 0.941714066020404
10 12.2835822162607 0.940068638320073
11 13.7858054775359 0.927794729596269
12 15.0855551688131 0.920960687746018
13 16.5441579720357 0.915391346383769
14 17.7419710848692 0.909358698749839
15 19.076243919418 0.902726286148094
16 20.4509492641046 0.89910594205631
17 21.8090059281461 0.896823352506216
18 22.9750931112812 0.884461886302363
19 23.9801297918504 0.879512175414256
20 25.1131287023063 0.874796553417153
21 26.4753932746428 0.868923727217307
22 27.6964550808056 0.86186236189285
23 29.1439389437403 0.857803843394769
24 30.478211778289 0.853042254851796
25 31.7821602302344 0.8458326315204
26 33.1001045510736 0.838844786687947
27 34.4810302819353 0.836355229538515
28 35.815303116484 0.830520370351791
29 37.121584213245 0.821171357451914
30 38.3798794737985 0.812741675469437
31 39.4380560248345 0.800504816889232
32 40.7885018634384 0.794973646630748
33 42.1126665704527 0.787671206498547
34 42.931424900744 0.781444836846559
35 44.0635351846035 0.776793375204422
36 45.3978080191523 0.771339293776525
37 46.7414114329636 0.7663672559874
38 47.631704204268 0.754500810643207
39 48.9154364011444 0.743348395387491
40 50.0512223677437 0.736005357626591
41 50.6655864828252 0.727861833288662
42 51.7486001472317 0.721205022112034
43 53.1608499656177 0.710384987442018
44 54.0006020992497 0.698899340368273
45 55.3037730029232 0.693418445121951
46 56.6405728693556 0.687000594987643
47 57.5983179532457 0.675627350963838
48 58.8618338950532 0.671321669124754
49 60.1961067296019 0.669283388180447
50 61.3091899498672 0.65653708170996
51 62.3632892729902 0.644466366627952
52 63.7137351115941 0.636655960610408
53 65.0480079461428 0.632754855140077
54 66.2940643949363 0.626441623894995
55 66.8674709023456 0.614535652654376
56 68.2017437368944 0.61280135395451
57 69.5360165714432 0.610005250607833
58 70.8702894059919 0.601901427654656
59 72.2885374539038 0.595820130440688
60 73.4882944374171 0.591880198178396
61 74.8245888974727 0.585369800671989
62 75.3609467455621 0.573076923076923
63 75.9647856833598 0.561176102711253
64 77.2384097527018 0.560892319287002
65 77.6629511091491 0.545888995628953
66 78.9500526818704 0.539943676227526
67 80.2371542545916 0.529987220745605
68 83.0000424473441 0.527640728174265
69 83.8584557395013 0.513873224639834
70 85.1833979947875 0.512857591655117
71 86.0418112869447 0.495949348493908
72 86.3431952662722 0.475
73 89.3727810650888 0.471153846153846
74 89.5621301775148 0.434615384615385
75 89.7514792899408 0.396153846153846
76 96.221473262418 0.394882242578082
